,Continent,Latitude,Longitude,Average temperature per year,Hospital_beds_per_1000_people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-14,8427,7368,122
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-15,2549,7405,122
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-16,484,7439,123
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-17,3444,7439,123
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-18,5611,7469,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-19,8620,7499,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-20,4981,7566,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-21,7870,7637,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-22,5591,7704,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-23,996,7704,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-24,2805,7704,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-25,6756,7794,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-26,5987,7838,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-27,8135,7928,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-28,6919,6543,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-29,6683,6580,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-30,958,6580,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-08-31,5300,6625,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-01,10078,6677,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-02,7628,6677,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-03,7448,6745,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-04,9310,6745,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-05,7439,6854,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-06,1153,6854,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-07,5194,6896,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-08,10108,6950,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-09,7810,6974,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-10,8935,7023,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-11,10083,7088,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-12,7929,7159,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-13,1409,7159,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-14,7838,7194,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-15,10664,7244,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-16,9074,7284,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-17,4258,7394,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-18,4756,7541,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-19,3733,7718,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-20,843,7718,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-21,6555,7804,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-22,6292,7916,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-23,6257,8016,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-24,6184,8090,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-25,6185,8158,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-26,5392,8233,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-27,718,8311,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-28,5562,8357,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-29,7221,8376,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-09-30,6164,8431,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-01,7173,8509,124
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-02,6543,8595,125
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-03,5615,8709,125
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-04,1021,8709,125
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-05,5380,8709,125
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-06,6755,8925,127
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-07,6997,8979,128
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-08,7911,9119,128
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-09,7113,9219,129
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-10,5434,9360,130
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-11,810,9360,130
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-12,6796,9360,130
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-13,7592,9731,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-14,6965,9840,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-15,8855,10030,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-16,8407,10244,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-17,8824,10471,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-18,1104,10471,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-19,5998,10646,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-20,7967,10888,133
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-21,13945,11241,136
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-22,9114,11671,138
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-23,12098,12333,140
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-24,10508,12851,141
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-25,1943,13713,144
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-26,9000,14204,145
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-27,12494,14399,147
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-28,8754,14884,147
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-29,12902,15658,147
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-30,14222,16356,150
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-10-31,13630,17134,152
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-01,6479,17933,157
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-02,8340,18782,160
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-03,11016,19101,160
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-04,12237,19634,167
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-05,12576,20344,171
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-06,13058,21147,177
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-07,10556,21806,180
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-08,1083,22481,185
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-09,10816,22481,185
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-10,11742,23051,188
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-11,11433,23227,193
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-12,12432,23710,198
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-13,,24505,206
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-14,,25218,211
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-15,,25931,219
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-16,,26544,222
Luxembourg,Europe,49.82,6.13,9,4.51,2.92,94277.97,599449,39,14,2020-11-17,,27092,226
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-21,,3,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-22,,3,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-23,,3,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-24,,17,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-25,,19,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-26,,19,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-27,,23,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-28,,24,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-29,,28,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-30,,37,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-03-31,,44,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-01,,46,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-02,,54,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-03,,59,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-04,,65,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-05,,71,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-06,,72,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-07,,77,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-08,,85,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-09,,93,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-10,,93,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-11,,102,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-12,,102,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-13,,106,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-14,,106,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-15,,108,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-16,,110,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-17,,111,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-18,,117,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-19,,117,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-20,,121,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-21,,121,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-22,,121,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-23,,121,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-24,,121,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-25,,122,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-26,,124,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-27,,124,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-28,,128,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-29,42,128,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-04-30,121,128,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-01,72,132,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-02,,135,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-03,,135,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-04,,149,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-05,,149,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-06,,158,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-07,,158,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-08,,169,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-09,,169,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-10,,169,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-11,984,171,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-12,,186,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-13,,192,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-14,,212,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-15,,230,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-16,,238,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-17,,283,
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-18,,304,1
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-19,,322,1
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-20,,326,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-21,,371,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-22,,405,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-23,,448,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-24,,448,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-25,,527,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-26,,542,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-27,,586,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-28,167,612,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-29,401,656,2
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-30,,698,5
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-05-31,,758,6
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-01,,771,6
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-02,,826,6
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-03,,845,6
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-04,,908,6
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-05,,957,7
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-06,,975,7
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-07,,1026,8
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-08,,1052,9
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-09,,1094,9
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-10,,1138,9
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-11,,1162,10
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-12,,1203,10
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-13,,1230,10
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-14,,1252,10
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-15,,1272,10
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-16,,1290,10
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-17,,1317,12
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-18,,1378,12
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-19,,1403,13
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-20,,1443,13
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-21,,1503,13
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-22,622,1596,14
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-23,,1640,15
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-24,,1724,15
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-25,,1787,16
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-26,,1829,16
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-27,,1922,16
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-28,,2005,16
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-29,480,2078,18
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-06-30,,2138,20
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-01,,2214,20
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-02,,2303,22
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-03,,2403,24
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-04,,2512,26
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-05,,2728,29
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-06,,2728,29
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-07,,3250,33
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-08,,3472,33
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-09,,3573,33
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-10,,3782,33
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-11,,4143,34
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-12,,4578,34
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-13,,4867,35
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-14,,5080,37
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-15,,5343,39
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-16,766,5605,43
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-17,,6089,53
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-18,,6467,54
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-19,,6849,55
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-20,,7049,59
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-21,,7153,62
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-22,,7548,65
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-23,,8162,69
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-24,,8381,70
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-25,372,8741,76
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-26,776,8866,78
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-27,,9295,85
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-28,,9690,91
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-29,,10104,93
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-30,905,10317,99
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-07-31,,10748,105
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-01,,10868,106
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-02,,11273,107
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-03,,11528,114
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-04,,11660,118
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-05,829,11895,123
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-06,667,12222,127
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-07,721,12526,134
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-08,737,12708,135
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-09,739,12922,141
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-10,730,13086,148
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-11,514,13202,151
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-12,215,13317,152
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-13,536,13397,156
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-14,476,13522,162
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-15,590,13643,164
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-16,762,13724,166
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-17,336,13827,170
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-18,621,13886,171
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-19,264,14009,173
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-20,412,14074,173
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-21,478,14154,177
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-22,259,14218,178
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-23,327,14277,178
Madagascar,Africa,-18.77,46.87,22,0.2,0.14,1416.44,25570895,19,3,2020-08-24,357,14327,178
